appid,name,release_date,achievements,categories,windows,mac,linux,developer,dlc_count,languages,required_age,price,short_description,players_now,reviews_positive,reviews_negative
620980,Beat Saber,"May 21, 2019",26,2:Single-player;1:Multi-player;49:PvP;36:Online PvP;52:Tracked Controller Support;54:VR Only;25:Steam Leaderboards;62:Family Sharing,True,False,False,Beat Games,245,English*;French*;German*;Spanish - Spain*;Japanese*;Korean*;Spanish - Latin America**languages with full audio support,0,29.99,"Beat Saber is a VR rhythm game where you slash the beats of adrenaline-pumping music as they fly towards you, surrounded by a futuristic world.",223.0,65819,2989
1619520,Cross Blitz,"Nov 24, 2025",29,2:Single-player;22:Steam Achievements;23:Steam Cloud;62:Family Sharing,True,False,False,Tako Boy Studios LLC,1,English;Traditional Chinese;Simplified Chinese,0,14.94,"Cross Blitz is a unique RPG deckbuilder featuring fast-paced tactical combat with loads of cards to collect and synergies to wield. Explore, level up, craft new cards and build the perfect decks as you carve your own path to victory!",212.0,987,354
459820,Crush Crush,"Oct 18, 2016",25,2:Single-player;22:Steam Achievements;29:Steam Trading Cards;35:In-App Purchases;15:Stats;25:Steam Leaderboards;41:Remote Play on Phone;42:Remote Play on Tablet,True,True,True,Sad Panda Studios,2,English*;Italian;German;Spanish - Spain;Japanese;Portuguese - Portugal;Portuguese - Brazil;Simplified Chinese;French;Polish;Russian;Spanish - Latin America;Traditional Chinese*languages with full audio support,0,0.0,"Welcome to Crush Crush - the Idle Dating Sim! Meet, flirt, and fall in love with a motley cast of girls in this heartfelt and hilarious game.",939.0,503,61
1222700,A Way Out,"Jun 18, 2020",14,1:Multi-player;9:Co-op;38:Online Co-op;39:Shared/Split Screen Co-op;24:Shared/Split Screen;22:Steam Achievements;28:Full controller support;29:Steam Trading Cards;41:Remote Play on Phone;42:Remote Play on Tablet;43:Remote Play on TV;44:Remote Play Together,True,False,False,Hazelight Studios,0,English*;French;Italian;German;Spanish - Spain;Polish;Portuguese - Brazil;Russian*languages with full audio support,0,5.99,A Way Out is an exclusively co-op adventure where you play the role of one of two prisoners making their daring escape from prison.,422.0,56338,8381
1295510,DRAGON QUEST® XI S: Echoes of an Elusive Age™ - Definitive Edition,"Dec 4, 2020",57,2:Single-player;22:Steam Achievements;28:Full controller support;29:Steam Trading Cards;23:Steam Cloud;42:Remote Play on Tablet;62:Family Sharing,True,False,False,Square Enix,0,English*;French;Italian;German;Spanish - Spain;Korean;Simplified Chinese;Traditional Chinese*languages with full audio support,0,19.99,"The Definitive Edition includes the critically acclaimed DRAGON QUEST XI, plus additional scenarios, orchestral soundtrack, 2D mode and more! Whether you are a longtime fan or a new adventurer, this is the ultimate DQXI experience.",812.0,8676,652
2290180,Riders Republic,"Jun 8, 2023",34,2:Single-player;1:Multi-player;49:PvP;36:Online PvP;9:Co-op;38:Online Co-op;27:Cross-Platform Multiplayer;22:Steam Achievements;13:Captions available;35:In-App Purchases;18:Partial Controller Support;61:HDR available,True,False,False,Ubisoft Annecy,3,English*;French*;Italian;German*;Spanish - Spain;Simplified Chinese;Traditional Chinese;Korean;Japanese*languages with full audio support,0,3.99,"Jump into a massive multiplayer playground! Bike, ski, snowboard, or wingsuit across an open world sports paradise.",2214.0,20248,4328
2928600,Demon Slayer -Kimetsu no Yaiba- The Hinokami Chronicles 2,"Aug 5, 2025",38,2:Single-player;1:Multi-player;49:PvP;36:Online PvP;37:Shared/Split Screen PvP;24:Shared/Split Screen;22:Steam Achievements;28:Full controller support;29:Steam Trading Cards;35:In-App Purchases;67:Camera Comfort;68:Custom Volume Controls;75:Keyboard Only Option;23:Steam Cloud;15:Stats;25:Steam Leaderboards;62:Family Sharing,True,False,False,CyberConnect2,4,English*;French;Italian;German;Spanish - Spain;Japanese*;Korean;Simplified Chinese;Traditional Chinese*languages with full audio support,17,41.99,Destroy demons with the power of forged bonds! Tanjiro Kamado's battle will once again unfold…,373.0,1634,384
292030,The Witcher 3: Wild Hunt,"May 18, 2015",78,2:Single-player;22:Steam Achievements;29:Steam Trading Cards;30:Steam Workshop;64:Adjustable Text Size;67:Camera Comfort;66:Color Alternatives;68:Custom Volume Controls;78:Adjustable Difficulty;74:Playable without Timed Input;79:Save Anytime;69:Stereo Sound;70:Surround Sound;18:Partial Controller Support;23:Steam Cloud;42:Remote Play on Tablet;43:Remote Play on TV;62:Family Sharing,True,False,False,CD PROJEKT RED,22,English*;French*;Italian;German*;Spanish - Spain;Arabic;Czech;Hungarian;Japanese*;Korean*;Polish*;Portuguese - Brazil*;Russian*;Traditional Chinese;Turkish;Simplified Chinese*;Spanish - Latin America*languages with full audio support,17,39.99,"You are Geralt of Rivia, mercenary monster slayer. Before you stands a war-torn, monster-infested continent you can explore at will. Your current contract? Tracking down Ciri — the Child of Prophecy, a living weapon that can alter the shape of the world.",8458.0,757674,24931
504230,Celeste,"Jan 25, 2018",32,2:Single-player;22:Steam Achievements;28:Full controller support;29:Steam Trading Cards;23:Steam Cloud;41:Remote Play on Phone;42:Remote Play on Tablet;43:Remote Play on TV;62:Family Sharing,True,True,True,Maddy Makes Games Inc.,1,English;French;Italian;German;Spanish - Spain;Japanese;Portuguese - Brazil;Russian;Simplified Chinese,0,4.99,"Help Madeline survive her inner demons on her journey to the top of Celeste Mountain, in this super-tight platformer from the creators of TowerFall. Brave hundreds of hand-crafted challenges, uncover devious secrets, and piece together the mystery of the mountain.",1330.0,114578,2951
376210,The Isle,"Dec 1, 2015",0,1:Multi-player;20:MMO;49:PvP;36:Online PvP;18:Partial Controller Support;8:Valve Anti-Cheat enabled,True,False,False,Afterthought LLC,0,English**languages with full audio support,0,19.99,Experience fierce open world survival gameplay as you attempt to stay alive on an unforgiving island inhabited by dinosaurs! Hunt. Grow. Survive.,4506.0,75648,17576
1604030,V Rising,"May 8, 2024",49,2:Single-player;1:Multi-player;49:PvP;36:Online PvP;47:LAN PvP;9:Co-op;38:Online Co-op;48:LAN Co-op;22:Steam Achievements;67:Camera Comfort;68:Custom Volume Controls;78:Adjustable Difficulty;74:Playable without Timed Input;79:Save Anytime;69:Stereo Sound;65:Subtitle Options;70:Surround Sound;18:Partial Controller Support;23:Steam Cloud;62:Family Sharing,True,False,False,Stunlock Studios,6,English*;French;German;Spanish - Spain;Portuguese - Brazil;Simplified Chinese;Italian;Hungarian;Japanese;Korean;Polish;Russian;Turkish;Traditional Chinese;Thai;Ukrainian*languages with full audio support,0,34.99,"Awaken as a Vampire. Hunt for blood in nearby settlements to regain your strength and evade the scorching sun to survive. Raise your castle and thrive in an ever-changing, open world full of mystery. Gain allies online and conquer the land of the living.",2644.0,93050,11206
1135690,Unpacking,"Nov 1, 2021",25,2:Single-player;22:Steam Achievements;28:Full controller support;29:Steam Trading Cards;64:Adjustable Text Size;67:Camera Comfort;66:Color Alternatives;68:Custom Volume Controls;78:Adjustable Difficulty;76:Mouse Only Option;74:Playable without Timed Input;79:Save Anytime;69:Stereo Sound;23:Steam Cloud;62:Family Sharing,True,True,True,Witch Beam,1,English;French;German;Japanese;Korean;Polish;Portuguese - Brazil;Russian;Simplified Chinese;Spanish - Latin America;Traditional Chinese;Italian;Turkish;Filipino;Indonesian;Malay,0,7.99,"Unpacking is a zen puzzle game about the familiar experience of pulling possessions out of boxes and fitting them into a new home. Part block-fitting puzzle, part home decoration, you are invited to create a satisfying living space while learning clues about the life you’re unpacking.",271.0,29951,2133
612880,Wolfenstein II: The New Colossus,"Oct 26, 2017",80,2:Single-player;22:Steam Achievements;28:Full controller support;66:Color Alternatives;79:Save Anytime;69:Stereo Sound;70:Surround Sound;23:Steam Cloud;43:Remote Play on TV;62:Family Sharing,True,False,False,MachineGames,4,English*;French*;Italian*;Spanish - Spain*;Russian*;Japanese*;Polish;Portuguese - Brazil*;Traditional Chinese;Simplified Chinese*languages with full audio support,17,5.99,"America, 1961. The assassination of Nazi General Deathshead was a short-lived victory. The Nazis maintain their stranglehold on the world. You are BJ Blazkowicz, aka “Terror-Billy,” member of the Resistance, scourge of the Nazi empire, and humanity’s last hope for liberty.",266.0,26585,6209
1552350,The Jackbox Party Pack 8,"Oct 13, 2021",20,1:Multi-player;49:PvP;37:Shared/Split Screen PvP;9:Co-op;39:Shared/Split Screen Co-op;24:Shared/Split Screen;22:Steam Achievements;18:Partial Controller Support;44:Remote Play Together;62:Family Sharing,True,True,True,"Jackbox Games, Inc.",1,English**languages with full audio support,0,17.99,"Plan your next game night! Jackbox Games is back with 5 hilarious new party games including Drawful Animate, Job Job, The Poll Mine, Weapons Drawn, and The Wheel of Enormous Proportions.",33.0,989,104
1374490,RuneScape: Dragonwilds,"Apr 15, 2025",0,2:Single-player;1:Multi-player;9:Co-op;38:Online Co-op;64:Adjustable Text Size;68:Custom Volume Controls;79:Save Anytime;69:Stereo Sound;18:Partial Controller Support;23:Steam Cloud;62:Family Sharing,True,False,False,Jagex Ltd,1,English;French;Italian;German;Spanish - Spain;Spanish - Latin America;Portuguese - Brazil,0,29.99,"On RuneScape’s forgotten continent of Ashenfall, dragons have awoken. Gather, build, skill and craft to survive in this co-operative (1-4) survival crafting game. Only by mastering survival and uncovering ancient secrets can they hope to slay the Dragon Queen—alone or with allies.",177.0,16047,3739
1599600,PlateUp!,"Aug 4, 2022",26,2:Single-player;1:Multi-player;9:Co-op;38:Online Co-op;39:Shared/Split Screen Co-op;24:Shared/Split Screen;22:Steam Achievements;28:Full controller support;30:Steam Workshop;23:Steam Cloud;43:Remote Play on TV;44:Remote Play Together;62:Family Sharing,True,False,False,It's happening,0,English;French;German;Spanish - Spain;Japanese;Polish;Portuguese - Brazil;Russian;Simplified Chinese;Traditional Chinese;Korean;Turkish,0,5.99,"Cook and serve your dishes, design and decorate your restaurants, and expand your culinary kingdom with new unlocks, abilities and dishes in procedurally-generated locations. Classic cooking action with permanent roguelite progression. Hire your friends - or do it all yourself!",683.0,15867,854
1621690,Core Keeper,"Aug 27, 2024",51,2:Single-player;1:Multi-player;9:Co-op;38:Online Co-op;28:Full controller support;23:Steam Cloud;62:Family Sharing,True,False,True,Pugstorm,1,English;Simplified Chinese;Thai;German;Japanese;Korean;Spanish - Spain;French;Italian;Portuguese - Brazil;Traditional Chinese;Russian;Ukrainian,0,19.99,"Explore a vast cavern of creatures, relics and resources in a mining sandbox adventure for 1-8 players. Mine, build, fight, craft and farm to unravel the mystery of the ancient Core.",1894.0,41361,3205
307780,Mortal Kombat X,"Apr 13, 2015",73,2:Single-player;1:Multi-player;49:PvP;37:Shared/Split Screen PvP;22:Steam Achievements;28:Full controller support;29:Steam Trading Cards;23:Steam Cloud;25:Steam Leaderboards;41:Remote Play on Phone;42:Remote Play on Tablet;43:Remote Play on TV;44:Remote Play Together;62:Family Sharing,True,False,False,NetherRealm Studios,23,English*;French*;Italian*;Spanish - Spain*;Polish;Portuguese - Brazil*;Russian;German**languages with full audio support,17,3.99,"Experience the Next Generation of the #1 Fighting Franchise. Mortal Kombat X combines unparalleled, cinematic presentation with all new gameplay.",319.0,32677,4437
1113560,NieR Replicant™ ver.1.22474487139...,"Apr 23, 2021",47,2:Single-player;22:Steam Achievements;29:Steam Trading Cards;18:Partial Controller Support;23:Steam Cloud;62:Family Sharing,True,False,False,Square Enix,9,English*;French;Italian;German;Spanish - Spain;Japanese*;Korean;Simplified Chinese;Traditional Chinese*languages with full audio support,17,23.99,"The upgraded prequel of NieR:Automata. A kind young man sets out with Grimoire Weiss, a strange talking book, to search for the &quot;Sealed verses&quot; in order to save his sister Yonah, who fell terminally ill to the Black Scrawl.",145.0,17698,2415
346110,ARK: Survival Evolved,"Aug 27, 2017",32,2:Single-player;1:Multi-player;20:MMO;9:Co-op;22:Steam Achievements;28:Full controller support;30:Steam Workshop;23:Steam Cloud;8:Valve Anti-Cheat enabled;17:Includes level editor;42:Remote Play on Tablet;62:Family Sharing,True,True,False,Studio Wildcard,18,English*;French*;Italian*;German*;Spanish - Spain*;Russian*;Portuguese - Brazil*;Simplified Chinese*;Czech*;Danish*;Dutch*;Hungarian*;Polish*;Swedish*;Thai*;Traditional Chinese*;Turkish*;Ukrainian*;Finnish*;Japanese*;Korean**languages with full audio support,0,14.99,"Stranded on the shores of a mysterious island, you must learn to survive. Use your cunning to kill or tame the primeval creatures roaming the land, and encounter other players to survive, dominate... and escape!",13447.0,474169,91229
1119730,"Ranch Simulator: Build, Hunt, Farm","Nov 3, 2023",39,2:Single-player;1:Multi-player;49:PvP;36:Online PvP;9:Co-op;38:Online Co-op;28:Full controller support;23:Steam Cloud;62:Family Sharing,True,False,False,Toxic Dog,2,English;French;Italian;German;Spanish - Spain;Portuguese - Brazil;Russian;Simplified Chinese;Traditional Chinese;Turkish;Korean;Polish,0,4.99,Builder. Farmer. Hunter. Trader. Ranching certainly isn’t your average job. Think you have the skills to turn your family’s rundown homestead into the most prosperous ranch in the valley? Then it’s time to head out into the wilderness in this captivating single and multiplayer open-world simulator.,503.0,26613,6517
2097570,StarVaders,"Apr 30, 2025",100,2:Single-player;22:Steam Achievements;28:Full controller support;67:Camera Comfort;66:Color Alternatives;68:Custom Volume Controls;78:Adjustable Difficulty;75:Keyboard Only Option;76:Mouse Only Option;74:Playable without Timed Input;79:Save Anytime;23:Steam Cloud;62:Family Sharing,True,True,False,Pengonauts,2,English;French;German;Spanish - Spain;Japanese;Korean;Portuguese - Brazil;Russian;Simplified Chinese;Turkish,0,18.74,"Pilot a powerful mech to fight off the alien invasion in this ULTIMATE fusion of deckbuilding and grid-based tactics. Discover game-breaking combos, rewind time to alter your fate, and protect the future of humanity in this endlessly replayable roguelike.",238.0,2900,70
787480,Phoenix Wright: Ace Attorney Trilogy,"Apr 9, 2019",30,2:Single-player;22:Steam Achievements;29:Steam Trading Cards;67:Camera Comfort;68:Custom Volume Controls;75:Keyboard Only Option;76:Mouse Only Option;74:Playable without Timed Input;79:Save Anytime;69:Stereo Sound;77:Touch Only Option;18:Partial Controller Support;23:Steam Cloud;41:Remote Play on Phone;42:Remote Play on Tablet;62:Family Sharing,True,False,False,"CAPCOM Co., Ltd.",4,Japanese;English;French;German;Simplified Chinese;Traditional Chinese;Korean;Spanish - Latin America;Portuguese - Brazil,0,9.89,"Become Phoenix Wright and experience the thrill of battle as you fight to save your innocent clients in a court of law. Play all 14 episodes, spanning the first three games, in one gorgeous collection.",1271.0,31411,765
